recall,precision
0.6665,0.8805199234723309
0.667,0.8805160362000231
0.6675,0.8805121489277153
0.668,0.8805082616554076
0.6685,0.8805043743830998
0.669,0.8805004871107921
0.6695,0.8804965998384844
0.67,0.8804927125661766
0.6705,0.8804888252938688
0.671,0.8804849380215611
0.6715,0.8804810507492533
0.672,0.8804771634769456
0.6725,0.8804732762046379
0.673,0.8804693889323301
0.6735,0.8804655016600224
0.674,0.8804616143877145
0.6745,0.8804577271154068
0.675,0.8804538398430991
0.6755,0.8804499525707913
0.676,0.8804460652984836
0.6765,0.8804421780261759
0.677,0.880438290753868
0.6775,0.8804344034815603
0.678,0.8804305162092526
0.6785,0.8804266289369448
0.679,0.8804227416646371
0.6795,0.8804188543923294
0.68,0.8804149671200215
0.6805,0.8804110798477138
0.681,0.880407192575406
0.6815,0.8804033053030983
0.682,0.8803994180307906
0.6825,0.8803955307584828
0.683,0.880391643486175
0.6835,0.8803877562138673
0.684,0.8803838689415595
0.6845,0.8803799816692518
0.685,0.8803760943969441
0.6855,0.8803722071246363
0.686,0.8803683198523286
0.6865,0.8803644325800208
0.687,0.880360545307713
0.6875,0.8803566580354053
0.6880000000000001,0.8803527707630976
0.6885,0.8803488834907898
0.6890000000000001,0.8803449962184821
0.6895,0.8803411089461742
0.6900000000000001,0.8803372216738665
0.6905,0.8803333344015588
0.6910000000000001,0.880329447129251
0.6915,0.8803255598569433
0.6920000000000001,0.8803216725846356
0.6925,0.8803177853123277
0.6930000000000001,0.88031389804002
0.6935,0.8803100107677123
0.6940000000000001,0.8803061234954045
0.6945,0.8803022362230968
0.6950000000000001,0.8802983489507891
0.6955,0.8802944616784812
0.6960000000000001,0.8802905744061735
0.6965,0.8802866871338657
0.6970000000000001,0.880282799861558
0.6975,0.8802789125892503
0.6980000000000001,0.8802750253169425
0.6985,0.8802711380446347
0.6990000000000001,0.880267250772327
0.6995,0.8802633635000192
0.7000000000000001,0.8802594762277115
0.7005,0.8802555889554038
0.7010000000000001,0.880251701683096
0.7015,0.8802478144107883
0.7020000000000001,0.8802439271384805
0.7025,0.8802400398661727
0.7030000000000001,0.880236152593865
0.7035,0.8802322653215573
0.704,0.8802283780492495
0.7045,0.8802244907769418
0.705,0.8802206035046339
0.7055,0.8802167162323262
0.706,0.8802128289600185
0.7065,0.8802089416877107
0.707,0.880205054415403
0.7075,0.8802011671430953
0.708,0.8801972798707874
0.7085,0.8801933925984797
0.709,0.880189505326172
0.7095,0.8801856180538642
0.71,0.8801817307815565
0.7105,0.8801778435092488
0.711,0.880173956236941
0.7115,0.8801700689646332
0.712,0.8801661816923254
0.7125,0.8801622944200177
0.713,0.88015840714771
0.7135,0.8801545198754022
0.714,0.8801506326030945
0.7145,0.8801467453307867
0.715,0.8801428580584789
0.7155,0.8801389707861712
0.716,0.8801350835138635
0.7165,0.8801311962415557
0.717,0.880127308969248
0.7175,0.8801234216969402
0.718,0.8801195344246324
0.7185,0.8801156471523247
0.719,0.880111759880017
0.7195,0.8801078726077092
0.72,0.8801039853354015
0.7205,0.8801000980630936
0.721,0.8800962107907859
0.7215,0.8800923235184782
0.722,0.8800884362461704
0.7225,0.8800845489738627
0.723,0.880080661701555
0.7235,0.8800767744292471
0.724,0.8800728871569394
0.7245,0.8800689998846317
0.725,0.8800651126123239
0.7255,0.8800612253400162
0.726,0.8800573380677085
0.7265,0.8800534507954006
0.727,0.8800495635230929
0.7275,0.8800456762507851
0.728,0.8800417889784774
0.7285,0.8800379017061697
0.729,0.8800340144338619
0.7295,0.8800301271615542
0.73,0.8800262398892464
0.7305,0.8800223526169386
0.731,0.8800184653446309
0.7315,0.8800145780723232
0.732,0.8800106908000154
0.7325,0.8800068035277077
0.733,0.8800029162554
0.7335,0.8799990289830921
0.734,0.8799951417107844
0.7345,0.8799912544384767
0.735,0.8799873671661689
0.7355,0.8799834798938612
0.736,0.8799795926215533
0.7365,0.8799757053492456
0.737,0.8799718180769379
0.7375,0.8799679308046301
0.738,0.8799640435323224
0.7385,0.8799601562600147
0.739,0.8799562689877068
0.7395,0.8799523817153991
0.74,0.8799484944430914
0.7405,0.8799446071707836
0.741,0.8799407198984759
0.7415,0.8799368326261682
0.742,0.8799329453538604
0.7425,0.8799290580815526
0.743,0.8799251708092448
0.7435,0.8799212835369371
0.744,0.8799173962646294
0.7445,0.8799135089923216
0.745,0.8799096217200139
0.7455,0.8799057344477061
0.746,0.8799018471753983
0.7465,0.8798979599030906
0.747,0.8798940726307829
0.7475,0.8798901853584751
0.748,0.8798862980861674
0.7485,0.8798824108138597
0.749,0.8798785235415518
0.7495,0.8798746362692441
0.75,0.8798707489969364
0.7505000000000001,0.8798668617246286
0.751,0.8798629744523209
0.7515000000000001,0.879859087180013
0.752,0.8798551999077053
0.7525000000000001,0.8798513126353976
0.753,0.8798474253630898
0.7535000000000001,0.8798435380907821
0.754,0.8798396508184744
0.7545000000000001,0.8798357635461665
0.755,0.8798318762738588
0.7555000000000001,0.8798279890015511
0.756,0.8798241017292433
0.7565000000000001,0.8798202144569356
0.757,0.8798163271846279
0.7575000000000001,0.87981243991232
0.758,0.8798085526400123
0.7585000000000001,0.8798046653677045
0.759,0.8798007780953968
0.7595000000000001,0.8797968908230891
0.76,0.8797930035507813
0.7605000000000001,0.8797891162784736
0.761,0.8797852290061658
0.7615000000000001,0.879781341733858
0.762,0.8797774544615503
0.7625000000000001,0.8797735671892426
0.763,0.8797696799169348
0.7635000000000001,0.8797657926446271
0.764,0.8797619053723194
0.7645000000000001,0.8797580181000115
0.765,0.8797541308277038
0.7655000000000001,0.8797502435553961
0.766,0.8797463562830883
0.7665000000000001,0.8797424690107806
0.767,0.8797385817384727
0.7675000000000001,0.879734694466165
0.768,0.8797308071938573
0.7685,0.8797269199215495
0.769,0.8797230326492418
0.7695,0.8797191453769341
0.77,0.8797152581046263
0.7705,0.8797113708323185
0.771,0.8797074835600108
0.7715,0.879703596287703
0.772,0.8796997090153953
0.7725,0.8796958217430876
0.773,0.8796919344707798
0.7735,0.879688047198472
0.774,0.8796841599261642
0.7745,0.8796802726538565
0.775,0.8796763853815488
0.7755,0.879672498109241
0.776,0.8796686108369333
0.7765,0.8796647235646256
0.777,0.8796608362923177
0.7775,0.87965694902001
0.778,0.8796530617477023
0.7785,0.8796491744753945
0.779,0.8796452872030868
0.7795,0.879641399930779
0.78,0.8796375126584712
0.7805,0.8796336253861635
0.781,0.8796297381138558
0.7815,0.879625850841548
0.782,0.8796219635692403
0.7825,0.8796180762969324
0.783,0.8796141890246247
0.7835,0.879610301752317
0.784,0.8796064144800092
0.7845,0.8796025272077015
0.785,0.8795986399353938
0.7855,0.879594752663086
0.786,0.8795908653907782
0.7865,0.8795869781184705
0.787,0.8795830908461627
0.7875,0.879579203573855
0.788,0.8795753163015473
0.7885,0.8795714290292395
0.789,0.8795675417569317
0.7895,0.8795636544846239
0.79,0.8795597672123162
0.7905,0.8795558799400085
0.791,0.8795519926677007
0.7915,0.879548105395393
0.792,0.8795442181230853
0.7925,0.8795403308507774
0.793,0.8795364435784697
0.7935,0.879532556306162
0.794,0.8795286690338542
0.7945,0.8795247817615465
0.795,0.8795208944892388
0.7955,0.8795170072169309
0.796,0.8795131199446232
0.7965,0.8795092326723155
0.797,0.8795053454000077
0.7975,0.8795014581277
0.798,0.8794975708553922
0.7985,0.8794936835830844
0.799,0.8794897963107767
0.7995,0.8794859090384689
0.8,0.8794820217661612
0.8005,0.8794781344938535
0.801,0.8794742472215457
0.8015,0.879470359949238
0.802,0.8794664726769302
0.8025,0.8794625854046224
0.803,0.8794586981323147
0.8035,0.879454810860007
0.804,0.8794509235876992
0.8045,0.8794470363153915
0.805,0.8794431490430836
0.8055,0.8794392617707759
0.806,0.8794353744984682
0.8065,0.8794314872261604
0.807,0.8794275999538527
0.8075,0.879423712681545
0.808,0.8794198254092371
0.8085,0.8794159381369294
0.809,0.8794120508646217
0.8095,0.8794081635923139
0.81,0.8794042763200062
0.8105,0.8794003890476985
0.811,0.8793965017753906
0.8115,0.8793926145030829
0.812,0.8793887272307751
0.8125,0.8793848399584674
0.8130000000000001,0.8793809526861597
0.8135,0.8793770654138519
0.8140000000000001,0.8793731781415441
0.8145,0.8793692908692364
0.8150000000000001,0.8793654035969286
0.8155,0.8793615163246209
0.8160000000000001,0.8793576290523132
0.8165,0.8793537417800054
0.8170000000000001,0.8793498545076976
0.8175,0.8793459672353899
0.8180000000000001,0.8793420799630821
0.8185,0.8793381926907744
0.8190000000000001,0.8793343054184667
0.8195,0.8793304181461589
0.8200000000000001,0.8793265308738512
0.8205,0.8793226436015433
0.8210000000000001,0.8793187563292356
0.8215,0.8793148690569279
0.8220000000000001,0.8793109817846201
0.8225,0.8793070945123124
0.8230000000000001,0.8793032072400047
0.8235,0.8792993199676968
0.8240000000000001,0.8792954326953891
0.8245,0.8792915454230814
0.8250000000000001,0.8792876581507736
0.8255,0.8792837708784659
0.8260000000000001,0.8792798836061582
0.8265,0.8792759963338503
0.8270000000000001,0.8792721090615426
0.8275,0.8792682217892348
0.8280000000000001,0.8792643345169271
0.8285,0.8792604472446194
0.8290000000000001,0.8792565599723116
0.8295,0.8792526727000038
0.8300000000000001,0.8792487854276961
0.8305,0.8792448981553883
0.8310000000000001,0.8792410108830806
0.8315,0.8792371236107729
0.8320000000000001,0.8792332363384651
0.8325,0.8792293490661574
0.833,0.8792254617938496
0.8335,0.8792215745215418
0.834,0.8792176872492341
0.8345,0.8792137999769264
0.835,0.8792099127046186
0.8355,0.8792060254323109
0.836,0.879202138160003
0.8365,0.8791982508876953
0.837,0.8791943636153876
0.8375,0.8791904763430798
0.838,0.8791865890707721
0.8385,0.8791827017984644
0.839,0.8791788145261565
0.8395,0.8791749272538488
0.84,0.8791710399815411
0.8405,0.8791671527092333
0.841,0.8791632654369256
0.8415,0.8791593781646179
0.842,0.87915549089231
0.8425,0.8791516036200023
0.843,0.8791477163476945
0.8435,0.8791438290753868
0.844,0.8791399418030791
0.8445,0.8791360545307713
0.845,0.8791321672584635
0.8455,0.8791282799861558
0.846,0.879124392713848
0.8465,0.8791205054415403
0.847,0.8791166181692326
0.8475,0.8791127308969248
0.848,0.879108843624617
0.8485,0.8791049563523093
0.849,0.8791010690800015
0.8495,0.8790971818076938
0.85,0.8790932945353861
0.8505,0.8790894072630783
0.851,0.8790855199907706
0.8515,0.8790816327184627
0.852,0.879077745446155
0.8525,0.8790738581738473
0.853,0.8790699709015395
0.8535,0.8790660836292318
0.854,0.8790621963569241
0.8545,0.8790583090846162
0.855,0.8790544218123085
0.8555,0.8790505345400008
0.856,0.879046647267693
0.8565,0.8790427599953853
0.857,0.8790388727230776
0.8575,0.8790349854507697
0.858,0.879031098178462
0.8585,0.8790272109061542
0.859,0.8790233236338465
0.8595,0.8790194363615388
0.86,0.879015549089231
0.8605,0.8790116618169233
0.861,0.8790077745446155
0.8615,0.8790038872723077
0.862,0.879
0.8625,0.8774528985507245
0.863,0.8759057971014492
0.8635,0.8743586956521737
0.864,0.8728115942028986
0.8645,0.871264492753623
0.865,0.8697173913043478
0.8655,0.8681702898550723
0.866,0.8666231884057971
0.8665,0.8650760869565216
0.867,0.8635289855072463
0.8675,0.8619818840579708
0.868,0.8604347826086957
0.8685,0.8588876811594202
0.869,0.8573405797101449
0.8695,0.8557934782608694
0.87,0.8542463768115942
0.8705,0.8526992753623186
0.871,0.8511521739130434
0.8715,0.8496050724637679
0.872,0.8480579710144928
0.8725,0.8465108695652171
0.873,0.844963768115942
0.8735,0.8434166666666665
0.874,0.8418695652173913
0.8745,0.8403224637681157
0.875,0.8387753623188405
0.8755000000000001,0.837228260869565
0.876,0.8356811594202899
0.8765000000000001,0.8341340579710143
0.877,0.8325869565217391
0.8775000000000001,0.8310398550724636
0.878,0.8294927536231884
0.8785000000000001,0.8279456521739128
0.879,0.8263985507246376
0.8795000000000001,0.8248514492753621
0.88,0.823304347826087
0.8805000000000001,0.8217572463768114
0.881,0.8202101449275362
0.8815000000000001,0.8186630434782607
0.882,0.8171159420289855
0.8825000000000001,0.8155688405797099
0.883,0.8140217391304347
0.8835000000000001,0.8124746376811592
0.884,0.810927536231884
0.8845000000000001,0.8093804347826085
0.885,0.8078333333333333
0.8855000000000001,0.8062862318840578
0.886,0.8047391304347825
0.8865000000000001,0.803192028985507
0.887,0.8016449275362318
0.8875000000000001,0.8000978260869563
0.888,0.7985507246376811
0.8885000000000001,0.7970036231884056
0.889,0.7954565217391304
0.8895000000000001,0.7939094202898549
0.89,0.7923623188405796
0.8905000000000001,0.7908152173913041
0.891,0.789268115942029
0.8915000000000001,0.7877210144927533
0.892,0.7861739130434782
0.8925000000000001,0.7846268115942027
0.893,0.7830797101449275
0.8935000000000001,0.7815326086956519
0.894,0.7799855072463767
0.8945000000000001,0.7784384057971012
0.895,0.776891304347826
0.8955000000000001,0.7753442028985504
0.896,0.7737971014492753
0.8965,0.7722500000000001
0.897,0.7707028985507246
0.8975,0.7691557971014493
0.898,0.7676086956521738
0.8985,0.7660615942028987
0.899,0.7645144927536232
0.8995,0.7629673913043479
0.9,0.7614202898550724
0.9005,0.7598731884057972
0.901,0.7583260869565216
0.9015,0.7567789855072464
0.902,0.7552318840579709
0.9025,0.7536847826086958
0.903,0.7521376811594203
0.9035,0.750590579710145
0.904,0.7490434782608695
0.9045,0.7474963768115943
0.905,0.7459492753623187
0.9055,0.7444021739130435
0.906,0.742855072463768
0.9065,0.7413079710144929
0.907,0.7397608695652174
0.9075,0.7382137681159421
0.908,0.7366666666666666
0.9085,0.7351195652173914
0.909,0.7335724637681158
0.9095,0.7320253623188406
0.91,0.7304782608695651
0.9105,0.7289311594202899
0.911,0.7273840579710144
0.9115,0.7258369565217392
0.912,0.7242898550724637
0.9125,0.7227427536231885
0.913,0.7211956521739129
0.9135,0.7196485507246377
0.914,0.7181014492753622
0.9145,0.716554347826087
0.915,0.7150072463768115
0.9155,0.7134601449275363
0.916,0.7119130434782608
0.9165,0.7103659420289856
0.917,0.70881884057971
0.9175,0.7072717391304348
0.918,0.7057246376811592
0.9185,0.7041775362318841
0.919,0.7026304347826086
0.9195,0.7010833333333334
0.92,0.6995362318840579
0.9205,0.6979891304347826
0.921,0.6964420289855071
0.9215,0.6948949275362319
0.922,0.6933478260869563
0.9225,0.6918007246376812
0.923,0.6902536231884057
0.9235,0.6887065217391305
0.924,0.687159420289855
0.9245,0.6856123188405797
0.925,0.6840652173913042
0.9255,0.682518115942029
0.926,0.6809710144927534
0.9265,0.6794239130434783
0.927,0.6778768115942028
0.9275,0.6763297101449276
0.928,0.674782608695652
0.9285,0.6732355072463768
0.929,0.6716884057971013
0.9295,0.6701413043478261
0.93,0.6685942028985505
0.9305,0.6670471014492754
0.931,0.6654999999999999
0.9315,0.6639528985507246
0.932,0.6624057971014491
0.9325,0.6608586956521739
0.933,0.6593115942028984
0.9335,0.6577644927536233
0.934,0.6562173913043476
0.9345,0.6546702898550725
0.935,0.653123188405797
0.9355,0.6515760869565217
0.936,0.6500289855072462
0.9365,0.648481884057971
0.937,0.6469347826086955
0.9375,0.6453876811594204
0.9380000000000001,0.6438405797101447
0.9385,0.6422934782608696
0.9390000000000001,0.640746376811594
0.9395,0.6391992753623188
0.9400000000000001,0.6376521739130433
0.9405,0.6361050724637681
0.9410000000000001,0.6345579710144926
0.9415,0.6330108695652173
0.9420000000000001,0.6314637681159418
0.9425,0.6299166666666667
0.9430000000000001,0.6283695652173911
0.9435,0.6268224637681159
0.9440000000000001,0.6252753623188404
0.9445,0.6237282608695652
0.9450000000000001,0.6221811594202897
0.9455,0.6206340579710145
0.9460000000000001,0.619086956521739
0.9465,0.6175398550724638
0.9470000000000001,0.6159927536231882
0.9475,0.614445652173913
0.9480000000000001,0.6128985507246375
0.9485,0.6113514492753622
0.9490000000000001,0.6098043478260868
0.9495,0.6082572463768116
0.9500000000000001,0.606710144927536
0.9505,0.6051630434782609
0.9510000000000001,0.6036159420289853
0.9515,0.6020688405797101
0.9520000000000001,0.6005217391304346
0.9525,0.5989746376811593
0.9530000000000001,0.5974275362318838
0.9535,0.5958804347826087
0.9540000000000001,0.5943333333333332
0.9545,0.592786231884058
0.9550000000000001,0.5912391304347824
0.9555,0.5896920289855072
0.9560000000000001,0.5881449275362316
0.9565,0.5865978260869564
0.9570000000000001,0.5850507246376809
0.9575,0.5835036231884058
0.9580000000000001,0.5819565217391303
0.9585,0.5804094202898551
0.9590000000000001,0.5788623188405795
0.9595,0.5773152173913043
0.96,0.5757681159420291
0.9605,0.5742210144927535
0.961,0.5726739130434784
0.9615,0.5711268115942029
0.962,0.5695797101449276
0.9625,0.5680326086956522
0.963,0.5664855072463769
0.9635,0.5649384057971014
0.964,0.5633913043478262
0.9645,0.5618442028985506
0.965,0.5602971014492755
0.9655,0.5587499999999999
0.966,0.5572028985507247
0.9665,0.5556557971014492
0.967,0.554108695652174
0.9675,0.5525615942028985
0.968,0.5510144927536234
0.9685,0.5494673913043477
0.969,0.5479202898550726
0.9695,0.546373188405797
0.97,0.5448260869565218
0.9705,0.5432789855072463
0.971,0.5417318840579711
0.9715,0.5401847826086956
0.972,0.5386376811594205
0.9725,0.5370905797101448
0.973,0.5355434782608697
0.9735,0.5339963768115941
0.974,0.5324492753623189
0.9745,0.5309021739130434
0.975,0.5293550724637682
0.9755,0.5278079710144927
0.976,0.5262608695652176
0.9765,0.524713768115942
0.977,0.5231666666666668
0.9775,0.5216195652173912
0.978,0.520072463768116
0.9785,0.5185253623188405
0.979,0.5169782608695652
0.9795,0.5154311594202898
0.98,0.5138840579710146
0.9805,0.512336956521739
0.981,0.5107898550724639
0.9815,0.5092427536231883
0.982,0.5076956521739131
0.9825,0.5061485507246376
0.983,0.5046014492753623
0.9835,0.5030543478260869
0.984,0.5015072463768117
0.9845,0.49996014492753615
0.985,0.49841304347826093
0.9855,0.4968659420289854
0.986,0.4953188405797102
0.9865,0.49377173913043465
0.987,0.4922246376811595
0.9875,0.4906775362318839
0.988,0.48913043478260876
0.9885,0.4875833333333332
0.989,0.48603623188405803
0.9895,0.4844891304347825
0.99,0.4829420289855073
0.9905,0.48139492753623175
0.991,0.4798478260869566
0.9915,0.47830072463768103
0.992,0.47675362318840586
0.9925,0.4752065217391303
0.993,0.47365942028985514
0.9935,0.4721123188405796
0.994,0.4705652173913044
0.9945,0.46901811594202886
0.995,0.4674710144927537
0.9955,0.46592391304347813
0.996,0.46437681159420297
0.9965,0.4628297101449274
0.997,0.46128260869565224
0.9975,0.4597355072463767
0.998,0.45818840579710146
0.9985,0.45664130434782596
0.999,0.45509420289855074
0.9995,0.45354710144927524
1.0,0.452
